Wall time,Step,Value
1763184239.3061488,78088,43.54380798339844
1763184264.2108226,78257,43.879905700683594
1763184268.872769,78290,42.512245178222656
1763184282.7341883,78380,42.39018249511719
1763184289.581635,78423,42.9922981262207
1763184297.303407,78476,41.531097412109375
1763184301.3714468,78501,41.266868591308594
1763184313.8632412,78586,40.939064025878906
1763184348.8388517,78812,41.283485412597656
1763184353.1611006,78840,43.394813537597656
1763184354.9484956,78851,42.73905944824219
1763184363.5527534,78907,43.74650955200195
1763184365.3819287,78918,45.01502227783203
1763184373.8599906,78974,43.215965270996094
1763184378.2566981,79004,41.55955505371094
1763184391.2473695,79090,41.10559844970703
1763184393.403548,79104,41.20520782470703
1763184409.6111634,79214,43.74107360839844
1763184436.6171508,79398,44.69049072265625
1763184447.2665312,79468,42.95850372314453
1763184453.435531,79508,42.893348693847656
1763184473.1720128,79640,42.48028564453125
1763184475.7693014,79658,42.059051513671875
1763184487.9054337,79738,43.284332275390625
1763184490.1042314,79753,43.16545867919922
1763184520.2505724,79952,42.760459899902344
1763184529.4066956,80016,43.184268951416016
1763184533.3938193,80042,42.64895248413086
1763184537.67078,80070,41.77909851074219
1763184544.6164882,80116,41.621726989746094
1763184551.2310166,80159,41.92443084716797
1763184571.1326547,80293,42.67921447753906
1763184585.4159906,80387,43.56541442871094
1763184589.6011593,80414,41.5086669921875
1763184615.1923776,80586,39.937774658203125
1763184617.2059224,80599,39.66994857788086
1763184630.4024374,80686,41.568992614746094
1763184645.6827805,80787,41.92418670654297
1763184696.0863678,81123,41.853294372558594
1763184702.5765462,81166,42.3985595703125
1763184708.6263587,81206,41.43116760253906
1763184713.0386734,81235,41.96539306640625
1763184760.9037833,81555,41.34876251220703
1763184767.9994905,81602,41.1047477722168
1763184777.7842195,81667,42.22652816772461
1763184779.9830182,81682,40.506141662597656
1763184782.242023,81697,41.17811584472656
1763184794.6990564,81777,41.14786911010742
1763184800.701775,81815,42.1915397644043
1763184804.5010197,81839,40.368980407714844
1763184823.5118415,81964,40.941734313964844
1763184832.781868,82024,43.21635437011719
1763184839.9224029,82072,43.90180206298828
1763184851.6932504,82153,42.163795471191406
1763184869.631254,82274,39.883968353271484
1763184878.461851,82334,42.744140625
1763184883.4521847,82368,43.53315734863281
1763184888.4141269,82402,41.94747543334961
1763184916.8354754,82586,40.39167785644531
1763184921.8498757,82620,41.61991500854492
1763184928.1596928,82660,42.71244430541992
1763184954.6517506,82834,41.37718963623047
1763184963.3587008,82893,43.76612854003906
1763184974.240116,82966,41.82080841064453
1763184978.600527,82995,40.48854446411133
1763185002.214834,83157,38.66949462890625
1763185006.1990657,83182,38.62961959838867
1763185009.5942287,83203,41.965301513671875
1763185040.1339555,83410,41.24736404418945
1763185053.1227043,83496,39.303993225097656
1763185076.6164696,83654,41.87638854980469
1763185087.1978877,83725,39.701114654541016
1763185102.3748167,83824,40.650787353515625
1763185108.9784381,83869,40.7442626953125
1763185113.3089054,83898,40.88453674316406
1763185157.6357856,84199,41.172157287597656
1763185159.977569,84215,42.523109436035156
1763185161.9621124,84227,41.2001953125
1763185173.4039674,84302,42.506866455078125
1763185177.482949,84328,43.92158508300781
1763185190.818388,84418,38.08168029785156
1763185200.0898607,84482,40.05375671386719
1763185217.8332062,84601,38.130821228027344
1763185219.8015003,84614,41.540428161621094
1763185230.8084443,84688,42.996620178222656
1763185232.818487,84701,41.327796936035156
1763185241.856736,84761,40.10185241699219
1763185267.591021,84938,38.890323638916016
1763185281.154585,85028,40.739532470703125
1763185294.0616686,85112,43.25165557861328
1763185301.3829129,85163,41.78668212890625
1763185326.1978414,85329,40.84613037109375
1763185335.0014648,85387,41.739410400390625
1763185343.538713,85444,39.932945251464844
1763185358.7270975,85543,39.376792907714844
1763185367.18549,85595,40.58170700073242
1763185378.715361,85671,40.195735931396484
1763185389.8469334,85740,41.250457763671875
1763185398.9410903,85799,42.45109558105469
1763185401.2433517,85815,42.65924835205078
1763185405.8191001,85846,41.33485794067383
1763185426.9516432,85987,40.55205535888672
1763185428.843638,85999,38.64495086669922
1763185452.6142676,86156,41.465431213378906
1763185456.9487195,86185,39.44689178466797
1763185459.0055535,86199,40.64198684692383
1763185474.2158344,86301,41.64737319946289
1763185478.866062,86333,41.87432098388672
1763185481.074075,86347,40.83340835571289
1763185483.5670612,86365,41.59474182128906
1763185485.678961,86379,38.79899597167969
1763185494.3435986,86437,37.173316955566406
1763185498.605387,86465,39.277976989746094
1763185546.405895,86780,41.55902099609375
1763185553.3528907,86827,39.04962158203125
1763185584.2362275,87034,40.87333679199219
1763185594.4132707,87101,41.79083251953125
1763185596.3809583,87114,42.02637481689453
1763185600.8277283,87144,39.912689208984375
1763185618.125488,87259,41.95115661621094
1763185629.3186598,87332,41.87382125854492
1763185644.842467,87439,41.319297790527344
1763185704.7027829,87833,40.957828521728516
1763185719.9984608,87936,40.14666748046875
1763185742.951352,88083,39.21430206298828
1763185754.2489455,88158,41.660972595214844
1763185772.5450504,88275,40.14582061767578
1763185774.4806242,88287,43.500152587890625
1763185795.3658195,88424,37.8355712890625
1763185797.5769534,88439,40.376869201660156
1763185799.775821,88454,41.871952056884766
1763185803.4987204,88477,40.67962646484375
1763185808.0833535,88509,40.82353973388672
1763185812.8986633,88541,42.71275329589844
1763185814.9007533,88554,39.5859375
1763185817.0105972,88567,43.305686950683594
1763185822.0570548,88602,40.525909423828125
1763185861.1052532,88863,38.86843490600586
1763185872.5408206,88939,39.96868896484375
1763185883.739096,89011,41.481536865234375
1763185890.5924551,89056,40.12723159790039
1763185897.0426178,89097,40.45491027832031
1763185907.4043992,89164,42.575462341308594
1763185930.4830306,89316,38.78302764892578
1763185950.0382144,89445,37.980560302734375
1763185956.5177464,89489,41.72737121582031
1763185958.3928723,89501,39.51097106933594
1763185977.938154,89631,40.04985046386719
1763185990.7633436,89715,41.130714416503906
1763186025.7988265,89950,40.687686920166016
1763186027.4822779,89960,38.134559631347656
1763186040.3079302,90044,40.72947692871094
1763186049.237349,90106,38.15508270263672
1763186055.170179,90144,38.806907653808594
1763186069.8473344,90247,37.44544982910156
1763186073.8300443,90272,39.18346405029297
1763186092.6269958,90395,39.48917770385742
1763186101.4600828,90454,40.58403396606445
1763186114.620971,90540,40.1961669921875
1763186125.5210822,90612,38.96273422241211
1763186138.2176673,90694,38.48466110229492
1763186146.7677014,90752,38.59340286254883
1763186158.574142,90834,38.26091384887695
1763186173.8784995,90938,39.68795394897461
1763186182.083055,90994,41.932167053222656
1763186202.2893646,91133,36.352237701416016
1763186208.8453705,91178,41.53527069091797
1763186235.1609585,91356,39.59967041015625
1763186249.7171502,91450,40.734737396240234
1763186255.820758,91489,41.792449951171875
1763186260.6293886,91521,39.05884552001953
1763186262.8208327,91535,37.64757537841797
1763186271.5529728,91592,40.40398406982422
1763186273.368244,91604,36.77815628051758
1763186275.863081,91621,38.288116455078125
1763186302.7592514,91803,39.615150451660156
1763186315.9719155,91891,40.796348571777344
1763186318.0244913,91904,42.311187744140625
1763186322.380929,91933,40.40755844116211
1763186333.3852847,92007,39.556556701660156
1763186335.5200365,92021,39.00276184082031
1763186342.3082013,92065,39.57532501220703
1763186356.03484,92157,41.89710998535156
1763186365.0023866,92219,40.514747619628906
1763186380.5508454,92324,40.87635040283203
1763186402.347221,92468,39.08308792114258
1763186416.6379726,92568,39.71858215332031
1763186426.0416746,92629,41.12458038330078
1763186432.9164004,92675,38.383819580078125
1763186450.3456502,92789,39.06523132324219
1763186455.4670858,92823,39.741485595703125
1763186481.5735185,92984,40.69919204711914
1763186491.0304086,93050,40.948890686035156
1763186493.0827444,93063,40.10026550292969
1763186534.365967,93332,38.84846878051758
1763186536.3766556,93345,38.054237365722656
1763186543.2892063,93391,40.00868225097656
1763186557.9637496,93485,38.571739196777344
1763186561.7830377,93509,37.29267120361328
1763186579.317335,93624,39.449012756347656
1763186584.0697787,93656,39.39451599121094
1763186586.06092,93669,40.86167526245117
1763186613.7181025,93847,39.613563537597656
1763186617.394758,93871,39.712181091308594
1763186620.3942199,93893,35.484642028808594
1763186640.03069,94025,40.766319274902344
1763186646.7292545,94069,40.226104736328125
1763186650.66732,94095,38.08403015136719
1763186669.8353102,94221,39.294410705566406
1763186676.1390731,94262,40.272926330566406
1763186680.8327832,94295,40.76289367675781
1763186685.1446989,94324,38.97109603881836
1763186712.3949223,94507,40.738258361816406
1763186750.7150977,94764,41.69599914550781
1763186761.2557557,94833,38.39008331298828
1763186782.734559,94975,41.101341247558594
1763186797.1009505,95074,37.83911895751953
1763186812.3062527,95172,38.341278076171875
1763186824.8416853,95254,37.557769775390625
1763186828.9929893,95282,39.95577621459961
1763186837.2593098,95336,40.27239227294922
1763186852.6706874,95439,37.1130485534668
1763186854.7595282,95452,36.184425354003906
1763186857.1117964,95468,38.25724792480469
1763186879.2824895,95616,40.11102294921875
1763186914.9617448,95854,42.51590347290039
1763186925.5217586,95923,41.221527099609375
1763186935.7133994,95986,40.83805847167969
1763186947.4125435,96066,39.424652099609375
1763186949.5504754,96080,39.55519104003906
1763186953.8819313,96109,39.68056869506836
1763186960.1438854,96150,40.2249870300293
1763186982.7555792,96299,40.4970703125
1763186990.4595428,96347,40.162628173828125
1763186992.4485905,96360,38.2982177734375
1763187004.772316,96442,40.082672119140625
1763187012.76881,96495,39.016021728515625
1763187014.884998,96509,39.69247055053711
1763187032.8816066,96630,39.40715026855469
1763187039.5837097,96677,40.822532653808594
1763187041.5152597,96689,35.210670471191406
1763187045.9037774,96717,37.33054733276367
1763187052.057729,96757,40.2104377746582
1763187054.138677,96771,39.12539291381836
1763187056.0224543,96783,40.06903076171875
1763187058.311382,96798,40.22979736328125
1763187067.202886,96858,39.96037292480469
1763187071.7166736,96889,37.67634582519531
1763187078.3360415,96934,38.772430419921875
1763187080.3157907,96947,36.39306640625
1763187082.1249518,96958,38.419776916503906
1763187083.9679828,96970,39.55790710449219
1763187088.3680332,96999,39.40814971923828
1763187093.814319,97033,37.979705810546875
1763187095.8833873,97047,35.617530822753906
1763187108.9824815,97135,38.49005126953125
1763187121.223382,97214,40.31013870239258
1763187125.6571226,97243,39.85814666748047
1763187132.8845515,97293,39.1397819519043
1763187160.9974074,97487,41.479835510253906
1763187178.2793665,97602,40.26294708251953
1763187180.4104111,97617,39.46464920043945
1763187182.7089815,97633,41.005859375
1763187196.317762,97725,38.95524215698242
1763187213.4667585,97844,39.72772979736328
1763187224.6455865,97917,38.61137390136719
1763187240.9929438,98029,38.163055419921875
1763187249.3587427,98084,37.94049072265625
1763187267.76822,98203,39.613975524902344
1763187281.426162,98295,41.05522918701172
1763187285.650731,98324,39.06336975097656
1763187292.5795338,98371,36.43772506713867
1763187307.9703069,98475,40.259029388427734
1763187321.53309,98567,39.94744873046875
1763187328.1518443,98612,36.601707458496094
1763187332.8479114,98645,39.283782958984375
1763187334.9249337,98659,35.860450744628906
1763187353.7505994,98782,37.4018669128418
1763187376.6636534,98938,38.86532974243164
1763187378.4715085,98949,38.78076934814453
1763187395.873944,99063,36.96712875366211
1763187422.7203379,99243,40.27838134765625
1763187429.09067,99286,37.249576568603516
1763187436.0314014,99334,40.60451889038086
1763187464.004206,99521,40.266422271728516
1763187481.6897814,99640,37.16765594482422
1763187500.1365035,99764,39.39982986450195
1763187502.006509,99775,37.93754577636719
1763187508.0202227,99812,39.42525100708008
1763187512.352197,99840,39.61656951904297
1763187514.2787356,99852,40.46271514892578
1763187536.1979043,99999,38.72511291503906
